iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time,exec time,post filtering time,total time
2,additional,normal,41010,100000000,100,100,100,100,100,98,40975,29,44229,0,0,0,0,0,0,0,0,0.0453011,0,0.0225235,0.0678247,2.02292,0.00707391,2.10227
0,additional,normal,42010,100000000,100,100,100,100,100,98,41971,29,45372,0,0,0,0,0,0,0,0,0.018126,0,0.0238973,0.0420232,2.07877,0.00712033,2.12957
1,additional,normal,42010,100000000,100,100,100,100,100,98,41971,29,45372,0,0,0,0,0,0,0,0,0.0466367,0,0.0277093,0.074346,2.06771,0.0071832,2.1538
2,additional,normal,42010,100000000,100,100,100,100,100,98,41971,29,45372,0,0,0,0,0,0,0,0,0.0460096,0,0.0229371,0.0689467,2.07078,0.0072286,2.15144
0,additional,normal,43010,100000000,100,100,100,100,100,97,42969,29,46510,0,0,0,0,0,0,0,0,0.0175541,0,0.023063,0.0406171,2.13257,0.00737755,2.18218
1,additional,normal,43010,100000000,100,100,100,100,100,97,42969,29,46510,0,0,0,0,0,0,0,0,0.0460527,0,0.023496,0.0695487,2.11802,0.00730319,2.19938
2,additional,normal,43010,100000000,100,100,100,100,100,97,42969,29,46510,0,0,0,0,0,0,0,0,0.0476761,0,0.0281235,0.0757997,2.14935,0.00732296,2.2371
0,additional,normal,44010,100000000,100,100,100,100,100,97,43967,29,47680,0,0,0,0,0,0,0,0,0.0457837,0,0.0235499,0.0693336,2.17079,0.00740112,2.25196
1,additional,normal,44010,100000000,100,100,100,100,100,97,43967,29,47680,0,0,0,0,0,0,0,0,0.017678,0,0.0228555,0.0405335,2.16727,0.00775189,2.21719
2,additional,normal,44010,100000000,100,100,100,100,100,97,43967,29,47680,0,0,0,0,0,0,0,0,0.0487095,0,0.0273912,0.0761008,2.19033,0.00748791,2.2788
0,additional,normal,45010,100000000,100,100,100,100,100,97,44965,29,48852,0,0,0,0,0,0,0,0,0.0176782,0,0.0240318,0.04171,2.21173,0.00767408,2.2627
1,additional,normal,45010,100000000,100,100,100,100,100,97,44965,29,48852,0,0,0,0,0,0,0,0,0.0196518,0,0.0248288,0.0444806,2.23277,0.00786789,2.28695
