iter,strategy,distribution,num queries,domain,leaf len,range size,max query value,min query value,avg query value,avg node len,min node len,max node len,leaf nodes,tree depth,indexing time (s)
1,lazy,normal,191510,100000000,100,100,100,100,100,92,50,100,189254,34,0.231634
0,lazy,normal,191610,100000000,100,100,100,100,100,92,50,100,189352,34,0.230594
1,lazy,normal,191610,100000000,100,100,100,100,100,92,50,100,189352,34,0.229966
0,lazy,normal,191710,100000000,100,100,100,100,100,92,50,100,189452,34,0.230988
1,lazy,normal,191710,100000000,100,100,100,100,100,92,50,100,189452,34,0.230361
0,lazy,normal,191810,100000000,100,100,100,100,100,92,50,100,189549,34,0.231253
1,lazy,normal,191810,100000000,100,100,100,100,100,92,50,100,189549,34,0.230883
0,lazy,normal,191910,100000000,100,100,100,100,100,92,50,100,189649,34,0.233632
1,lazy,normal,191910,100000000,100,100,100,100,100,92,50,100,189649,34,0.232494
0,lazy,normal,192010,100000000,100,100,100,100,100,92,50,100,189747,34,0.231878
1,lazy,normal,192010,100000000,100,100,100,100,100,92,50,100,189747,34,0.233526
0,lazy,normal,192110,100000000,100,100,100,100,100,92,50,100,189846,34,0.233344
1,lazy,normal,192110,100000000,100,100,100,100,100,92,50,100,189846,34,0.233928
0,lazy,normal,192210,100000000,100,100,100,100,100,92,50,100,189941,34,0.230483
1,lazy,normal,192210,100000000,100,100,100,100,100,92,50,100,189941,34,0.235981
0,lazy,normal,192310,100000000,100,100,100,100,100,92,50,100,190036,34,0.233086
1,lazy,normal,192310,100000000,100,100,100,100,100,92,50,100,190036,34,0.234452
0,lazy,normal,192410,100000000,100,100,100,100,100,92,50,100,190135,34,0.23213
1,lazy,normal,192410,100000000,100,100,100,100,100,92,50,100,190135,34,0.232179
0,lazy,normal,192510,100000000,100,100,100,100,100,92,50,100,190230,34,0.233642
1,lazy,normal,192510,100000000,100,100,100,100,100,92,50,100,190230,34,0.234556
0,lazy,normal,192610,100000000,100,100,100,100,100,92,50,100,190330,34,0.231944
1,lazy,normal,192610,100000000,100,100,100,100,100,92,50,100,190330,34,0.23436
0,lazy,normal,192710,100000000,100,100,100,100,100,92,50,100,190423,34,0.234644
1,lazy,normal,192710,100000000,100,100,100,100,100,92,50,100,190423,34,0.233255
0,lazy,normal,192810,100000000,100,100,100,100,100,92,50,100,190519,34,0.237412
1,lazy,normal,192810,100000000,100,100,100,100,100,92,50,100,190519,34,0.232907
0,lazy,normal,192910,100000000,100,100,100,100,100,91,50,100,190618,34,0.231638
1,lazy,normal,192910,100000000,100,100,100,100,100,91,50,100,190618,34,0.234367
0,lazy,normal,193010,100000000,100,100,100,100,100,91,50,100,190714,34,0.233692
1,lazy,normal,193010,100000000,100,100,100,100,100,91,50,100,190714,34,0.236124
0,lazy,normal,193110,100000000,100,100,100,100,100,91,50,100,190810,34,0.23265
1,lazy,normal,193110,100000000,100,100,100,100,100,91,50,100,190810,34,0.23598
0,lazy,normal,193210,100000000,100,100,100,100,100,91,50,100,190907,34,0.236923
1,lazy,normal,193210,100000000,100,100,100,100,100,91,50,100,190907,34,0.233503
0,lazy,normal,193310,100000000,100,100,100,100,100,91,50,100,191004,34,0.236466
1,lazy,normal,193310,100000000,100,100,100,100,100,91,50,100,191004,34,0.23322
0,lazy,normal,193410,100000000,100,100,100,100,100,91,50,100,191099,34,0.239154
1,lazy,normal,193410,100000000,100,100,100,100,100,91,50,100,191099,34,0.237004
0,lazy,normal,193510,100000000,100,100,100,100,100,91,50,100,191195,34,0.237179
1,lazy,normal,193510,100000000,100,100,100,100,100,91,50,100,191195,34,0.233837
0,lazy,normal,193610,100000000,100,100,100,100,100,91,50,100,191292,34,0.235256
1,lazy,normal,193610,100000000,100,100,100,100,100,91,50,100,191292,34,0.235668
0,lazy,normal,193710,100000000,100,100,100,100,100,91,50,100,191387,34,0.233514
1,lazy,normal,193710,100000000,100,100,100,100,100,91,50,100,191387,34,0.235559
0,lazy,normal,193810,100000000,100,100,100,100,100,91,50,100,191484,34,0.237433
1,lazy,normal,193810,100000000,100,100,100,100,100,91,50,100,191484,34,0.234184
0,lazy,normal,193910,100000000,100,100,100,100,100,91,50,100,191582,34,0.234402
1,lazy,normal,193910,100000000,100,100,100,100,100,91,50,100,191582,34,0.235798
0,lazy,normal,194010,100000000,100,100,100,100,100,91,50,100,191681,34,0.237332
1,lazy,normal,194010,100000000,100,100,100,100,100,91,50,100,191681,34,0.234349
0,lazy,normal,194110,100000000,100,100,100,100,100,91,50,100,191779,34,0.233564
1,lazy,normal,194110,100000000,100,100,100,100,100,91,50,100,191779,34,0.23884
0,lazy,normal,194210,100000000,100,100,100,100,100,91,50,100,191879,34,0.237958
1,lazy,normal,194210,100000000,100,100,100,100,100,91,50,100,191879,34,0.23386
0,lazy,normal,194310,100000000,100,100,100,100,100,91,50,100,191975,34,0.238928
1,lazy,normal,194310,100000000,100,100,100,100,100,91,50,100,191975,34,0.237185
0,lazy,normal,194410,100000000,100,100,100,100,100,91,50,100,192073,34,0.237543
1,lazy,normal,194410,100000000,100,100,100,100,100,91,50,100,192073,34,0.238054
0,lazy,normal,194510,100000000,100,100,100,100,100,91,50,100,192170,34,0.235239
1,lazy,normal,194510,100000000,100,100,100,100,100,91,50,100,192170,34,0.235065
0,lazy,normal,194610,100000000,100,100,100,100,100,91,50,100,192267,34,0.234957
1,lazy,normal,194610,100000000,100,100,100,100,100,91,50,100,192267,34,0.238319
0,lazy,normal,194710,100000000,100,100,100,100,100,91,50,100,192365,34,0.236596
1,lazy,normal,194710,100000000,100,100,100,100,100,91,50,100,192365,34,0.237542
0,lazy,normal,194810,100000000,100,100,100,100,100,91,50,100,192463,34,0.233911
1,lazy,normal,194810,100000000,100,100,100,100,100,91,50,100,192463,34,0.235943
0,lazy,normal,194910,100000000,100,100,100,100,100,91,50,100,192560,34,0.236056
1,lazy,normal,194910,100000000,100,100,100,100,100,91,50,100,192560,34,0.237864
0,lazy,normal,195010,100000000,100,100,100,100,100,91,50,100,192659,34,0.244079
1,lazy,normal,195010,100000000,100,100,100,100,100,91,50,100,192659,34,0.238163
0,lazy,normal,195110,100000000,100,100,100,100,100,91,50,100,192754,34,0.238018
1,lazy,normal,195110,100000000,100,100,100,100,100,91,50,100,192754,34,0.235048
0,lazy,normal,195210,100000000,100,100,100,100,100,91,50,100,192849,34,0.235494
1,lazy,normal,195210,100000000,100,100,100,100,100,91,50,100,192849,34,0.237246
0,lazy,normal,195310,100000000,100,100,100,100,100,91,50,100,192945,34,0.23697
1,lazy,normal,195310,100000000,100,100,100,100,100,91,50,100,192945,34,0.235862
0,lazy,normal,195410,100000000,100,100,100,100,100,91,50,100,193041,34,0.239404
1,lazy,normal,195410,100000000,100,100,100,100,100,91,50,100,193041,34,0.236445
0,lazy,normal,195510,100000000,100,100,100,100,100,91,50,100,193140,34,0.238354
1,lazy,normal,195510,100000000,100,100,100,100,100,91,50,100,193140,34,0.236606
0,lazy,normal,195610,100000000,100,100,100,100,100,91,50,100,193239,34,0.240854
1,lazy,normal,195610,100000000,100,100,100,100,100,91,50,100,193239,34,0.236946
0,lazy,normal,195710,100000000,100,100,100,100,100,91,50,100,193337,34,0.236881
1,lazy,normal,195710,100000000,100,100,100,100,100,91,50,100,193337,34,0.23976
0,lazy,normal,195810,100000000,100,100,100,100,100,91,50,100,193434,34,0.240196
1,lazy,normal,195810,100000000,100,100,100,100,100,91,50,100,193434,34,0.24162
0,lazy,normal,195910,100000000,100,100,100,100,100,91,50,100,193532,34,0.235975
1,lazy,normal,195910,100000000,100,100,100,100,100,91,50,100,193532,34,0.237076
0,lazy,normal,196010,100000000,100,100,100,100,100,91,50,100,193628,34,0.238263
1,lazy,normal,196010,100000000,100,100,100,100,100,91,50,100,193628,34,0.237291
0,lazy,normal,196110,100000000,100,100,100,100,100,91,50,100,193723,34,0.236825
1,lazy,normal,196110,100000000,100,100,100,100,100,91,50,100,193723,34,0.239023
0,lazy,normal,196210,100000000,100,100,100,100,100,91,50,100,193820,34,0.236245
1,lazy,normal,196210,100000000,100,100,100,100,100,91,50,100,193820,34,0.240773
0,lazy,normal,196310,100000000,100,100,100,100,100,91,50,100,193917,34,0.239599
1,lazy,normal,196310,100000000,100,100,100,100,100,91,50,100,193917,34,0.240439
0,lazy,normal,196410,100000000,100,100,100,100,100,91,50,100,194014,34,0.23959
1,lazy,normal,196410,100000000,100,100,100,100,100,91,50,100,194014,34,0.237787
0,lazy,normal,196510,100000000,100,100,100,100,100,91,50,100,194114,34,0.236371
1,lazy,normal,196510,100000000,100,100,100,100,100,91,50,100,194114,34,0.240279
0,lazy,normal,196610,100000000,100,100,100,100,100,91,50,100,194212,34,0.240052
1,lazy,normal,196610,100000000,100,100,100,100,100,91,50,100,194212,34,0.237178
0,lazy,normal,196710,100000000,100,100,100,100,100,91,50,100,194307,34,0.237794
1,lazy,normal,196710,100000000,100,100,100,100,100,91,50,100,194307,34,0.240509
0,lazy,normal,196810,100000000,100,100,100,100,100,91,50,100,194400,34,0.239971
1,lazy,normal,196810,100000000,100,100,100,100,100,91,50,100,194400,34,0.241275
0,lazy,normal,196910,100000000,100,100,100,100,100,91,50,100,194499,34,0.238883
1,lazy,normal,196910,100000000,100,100,100,100,100,91,50,100,194499,34,0.239053
0,lazy,normal,197010,100000000,100,100,100,100,100,91,50,100,194596,34,0.238469
1,lazy,normal,197010,100000000,100,100,100,100,100,91,50,100,194596,34,0.239333
0,lazy,normal,197110,100000000,100,100,100,100,100,91,50,100,194692,34,0.238353
1,lazy,normal,197110,100000000,100,100,100,100,100,91,50,100,194692,34,0.237915
0,lazy,normal,197210,100000000,100,100,100,100,100,91,50,100,194789,34,0.238432
1,lazy,normal,197210,100000000,100,100,100,100,100,91,50,100,194789,34,0.238893
0,lazy,normal,197310,100000000,100,100,100,100,100,91,50,100,194886,34,0.240087
1,lazy,normal,197310,100000000,100,100,100,100,100,91,50,100,194886,34,0.238676
0,lazy,normal,197410,100000000,100,100,100,100,100,91,50,100,194984,34,0.239905
1,lazy,normal,197410,100000000,100,100,100,100,100,91,50,100,194984,34,0.239076
0,lazy,normal,197510,100000000,100,100,100,100,100,91,50,100,195082,34,0.239662
1,lazy,normal,197510,100000000,100,100,100,100,100,91,50,100,195082,34,0.242184
0,lazy,normal,197610,100000000,100,100,100,100,100,91,50,100,195179,34,0.241892
1,lazy,normal,197610,100000000,100,100,100,100,100,91,50,100,195179,34,0.240672
0,lazy,normal,197710,100000000,100,100,100,100,100,91,50,100,195279,34,0.23901
1,lazy,normal,197710,100000000,100,100,100,100,100,91,50,100,195279,34,0.240448
0,lazy,normal,197810,100000000,100,100,100,100,100,91,50,100,195373,34,0.239358
1,lazy,normal,197810,100000000,100,100,100,100,100,91,50,100,195373,34,0.239994
0,lazy,normal,197910,100000000,100,100,100,100,100,91,50,100,195467,34,0.240369
1,lazy,normal,197910,100000000,100,100,100,100,100,91,50,100,195467,34,0.241073
0,lazy,normal,198010,100000000,100,100,100,100,100,91,50,100,195563,34,0.23993
1,lazy,normal,198010,100000000,100,100,100,100,100,91,50,100,195563,34,0.241302
0,lazy,normal,198110,100000000,100,100,100,100,100,91,50,100,195660,34,0.244838
1,lazy,normal,198110,100000000,100,100,100,100,100,91,50,100,195660,34,0.242757
0,lazy,normal,198210,100000000,100,100,100,100,100,91,50,100,195757,34,0.241854
1,lazy,normal,198210,100000000,100,100,100,100,100,91,50,100,195757,34,0.241032
0,lazy,normal,198310,100000000,100,100,100,100,100,91,50,100,195854,34,0.241675
1,lazy,normal,198310,100000000,100,100,100,100,100,91,50,100,195854,34,0.241409
0,lazy,normal,198410,100000000,100,100,100,100,100,91,50,100,195954,34,0.24344
1,lazy,normal,198410,100000000,100,100,100,100,100,91,50,100,195954,34,0.241364
0,lazy,normal,198510,100000000,100,100,100,100,100,91,50,100,196052,34,0.24159
1,lazy,normal,198510,100000000,100,100,100,100,100,91,50,100,196052,34,0.241157
0,lazy,normal,198610,100000000,100,100,100,100,100,91,50,100,196150,34,0.242069
1,lazy,normal,198610,100000000,100,100,100,100,100,91,50,100,196150,34,0.24278
0,lazy,normal,198710,100000000,100,100,100,100,100,91,50,100,196247,34,0.241944
1,lazy,normal,198710,100000000,100,100,100,100,100,91,50,100,196247,34,0.240443
0,lazy,normal,198810,100000000,100,100,100,100,100,91,50,100,196347,34,0.242461
1,lazy,normal,198810,100000000,100,100,100,100,100,91,50,100,196347,34,0.243514
0,lazy,normal,198910,100000000,100,100,100,100,100,91,50,100,196444,34,0.244332
1,lazy,normal,198910,100000000,100,100,100,100,100,91,50,100,196444,34,0.241712
0,lazy,normal,199010,100000000,100,100,100,100,100,91,50,100,196541,34,0.243868
1,lazy,normal,199010,100000000,100,100,100,100,100,91,50,100,196541,34,0.241726
0,lazy,normal,199110,100000000,100,100,100,100,100,91,50,100,196635,34,0.246008
1,lazy,normal,199110,100000000,100,100,100,100,100,91,50,100,196635,34,0.241554
0,lazy,normal,199210,100000000,100,100,100,100,100,91,50,100,196733,34,0.244295
1,lazy,normal,199210,100000000,100,100,100,100,100,91,50,100,196733,34,0.241167
0,lazy,normal,199310,100000000,100,100,100,100,100,91,50,100,196829,34,0.252192
1,lazy,normal,199310,100000000,100,100,100,100,100,91,50,100,196829,34,0.245343
0,lazy,normal,199410,100000000,100,100,100,100,100,91,50,100,196923,34,0.241703
1,lazy,normal,199410,100000000,100,100,100,100,100,91,50,100,196923,34,0.240647
0,lazy,normal,199510,100000000,100,100,100,100,100,91,50,100,197019,35,0.242132
1,lazy,normal,199510,100000000,100,100,100,100,100,91,50,100,197019,35,0.246642
0,lazy,normal,199610,100000000,100,100,100,100,100,91,50,100,197118,35,0.244079
1,lazy,normal,199610,100000000,100,100,100,100,100,91,50,100,197118,35,0.245012
0,lazy,normal,199710,100000000,100,100,100,100,100,91,50,100,197216,35,0.244081
1,lazy,normal,199710,100000000,100,100,100,100,100,91,50,100,197216,35,0.242362
0,lazy,normal,199810,100000000,100,100,100,100,100,91,50,100,197315,35,0.241871
1,lazy,normal,199810,100000000,100,100,100,100,100,91,50,100,197315,35,0.242055
0,lazy,normal,199910,100000000,100,100,100,100,100,91,50,100,197412,35,0.245398
1,lazy,normal,199910,100000000,100,100,100,100,100,91,50,100,197412,35,0.244018
0,lazy,normal,200010,100000000,100,100,100,100,100,91,50,100,197508,35,0.245444
1,lazy,normal,200010,100000000,100,100,100,100,100,91,50,100,197508,35,0.243328
0,lazy,normal,200110,100000000,100,100,100,100,100,91,50,100,197604,35,0.245179
1,lazy,normal,200110,100000000,100,100,100,100,100,91,50,100,197604,35,0.246637
0,lazy,normal,200210,100000000,100,100,100,100,100,91,50,100,197702,35,0.243116
1,lazy,normal,200210,100000000,100,100,100,100,100,91,50,100,197702,35,0.246278
0,lazy,normal,200310,100000000,100,100,100,100,100,91,50,100,197798,35,0.245031
1,lazy,normal,200310,100000000,100,100,100,100,100,91,50,100,197798,35,0.246485
0,lazy,normal,200410,100000000,100,100,100,100,100,91,50,100,197896,35,0.244259
1,lazy,normal,200410,100000000,100,100,100,100,100,91,50,100,197896,35,0.243881
0,lazy,normal,200510,100000000,100,100,100,100,100,91,50,100,197993,35,0.244793
1,lazy,normal,200510,100000000,100,100,100,100,100,91,50,100,197993,35,0.244734
0,lazy,normal,200610,100000000,100,100,100,100,100,91,50,100,198091,35,0.247038
1,lazy,normal,200610,100000000,100,100,100,100,100,91,50,100,198091,35,0.244892
0,lazy,normal,200710,100000000,100,100,100,100,100,91,50,100,198189,35,0.247012
1,lazy,normal,200710,100000000,100,100,100,100,100,91,50,100,198189,35,0.244696
0,lazy,normal,200810,100000000,100,100,100,100,100,91,50,100,198287,35,0.243074
1,lazy,normal,200810,100000000,100,100,100,100,100,91,50,100,198287,35,0.244957
0,lazy,normal,200910,100000000,100,100,100,100,100,91,50,100,198384,35,0.247326
1,lazy,normal,200910,100000000,100,100,100,100,100,91,50,100,198384,35,0.247939
0,lazy,normal,201010,100000000,100,100,100,100,100,91,50,100,198481,35,0.245196
1,lazy,normal,201010,100000000,100,100,100,100,100,91,50,100,198481,35,0.245224
0,lazy,normal,201110,100000000,100,100,100,100,100,91,50,100,198579,35,0.246549
1,lazy,normal,201110,100000000,100,100,100,100,100,91,50,100,198579,35,0.246817
0,lazy,normal,201210,100000000,100,100,100,100,100,91,50,100,198677,35,0.245385
1,lazy,normal,201210,100000000,100,100,100,100,100,91,50,100,198677,35,0.246814
0,lazy,normal,201310,100000000,100,100,100,100,100,91,50,100,198773,35,0.246454
1,lazy,normal,201310,100000000,100,100,100,100,100,91,50,100,198773,35,0.24613
0,lazy,normal,201410,100000000,100,100,100,100,100,91,50,100,198869,35,0.246253
1,lazy,normal,201410,100000000,100,100,100,100,100,91,50,100,198869,35,0.247412
0,lazy,normal,201510,100000000,100,100,100,100,100,91,50,100,198963,35,0.248455
1,lazy,normal,201510,100000000,100,100,100,100,100,91,50,100,198963,35,0.248621
0,lazy,normal,201610,100000000,100,100,100,100,100,91,50,100,199059,35,0.245991
1,lazy,normal,201610,100000000,100,100,100,100,100,91,50,100,199059,35,0.2446
0,lazy,normal,201710,100000000,100,100,100,100,100,91,50,100,199158,35,0.246005
1,lazy,normal,201710,100000000,100,100,100,100,100,91,50,100,199158,35,0.24876
0,lazy,normal,201810,100000000,100,100,100,100,100,91,50,100,199256,35,0.2467
1,lazy,normal,201810,100000000,100,100,100,100,100,91,50,100,199256,35,0.248183
0,lazy,normal,201910,100000000,100,100,100,100,100,91,50,100,199353,35,0.245182
1,lazy,normal,201910,100000000,100,100,100,100,100,91,50,100,199353,35,0.248358
0,lazy,normal,202010,100000000,100,100,100,100,100,91,50,100,199450,35,0.246787
1,lazy,normal,202010,100000000,100,100,100,100,100,91,50,100,199450,35,0.245569
0,lazy,normal,202110,100000000,100,100,100,100,100,91,50,100,199549,35,0.249946
1,lazy,normal,202110,100000000,100,100,100,100,100,91,50,100,199549,35,0.247807
0,lazy,normal,202210,100000000,100,100,100,100,100,91,50,100,199646,35,0.248084
1,lazy,normal,202210,100000000,100,100,100,100,100,91,50,100,199646,35,0.245998
0,lazy,normal,202310,100000000,100,100,100,100,100,91,50,100,199742,35,0.249923
1,lazy,normal,202310,100000000,100,100,100,100,100,91,50,100,199742,35,0.249348
0,lazy,normal,202410,100000000,100,100,100,100,100,91,50,100,199838,35,0.246521
1,lazy,normal,202410,100000000,100,100,100,100,100,91,50,100,199838,35,0.247784
0,lazy,normal,202510,100000000,100,100,100,100,100,91,50,100,199937,35,0.246012
1,lazy,normal,202510,100000000,100,100,100,100,100,91,50,100,199937,35,0.246036
0,lazy,normal,202610,100000000,100,100,100,100,100,91,50,100,200029,35,0.247344
1,lazy,normal,202610,100000000,100,100,100,100,100,91,50,100,200029,35,0.247177
0,lazy,normal,202710,100000000,100,100,100,100,100,91,50,100,200125,35,0.249717
1,lazy,normal,202710,100000000,100,100,100,100,100,91,50,100,200125,35,0.249106
0,lazy,normal,202810,100000000,100,100,100,100,100,91,50,100,200222,35,0.249858
1,lazy,normal,202810,100000000,100,100,100,100,100,91,50,100,200222,35,0.25078
0,lazy,normal,202910,100000000,100,100,100,100,100,91,50,100,200317,35,0.248189
1,lazy,normal,202910,100000000,100,100,100,100,100,91,50,100,200317,35,0.246516
0,lazy,normal,203010,100000000,100,100,100,100,100,91,50,100,200415,35,0.248615
1,lazy,normal,203010,100000000,100,100,100,100,100,91,50,100,200415,35,0.248556
0,lazy,normal,203110,100000000,100,100,100,100,100,91,50,100,200514,35,0.247928
1,lazy,normal,203110,100000000,100,100,100,100,100,91,50,100,200514,35,0.249597
